lead_id,found_at,title,source,vacancy_url,budget,summary,generated_reply,contact_status,contacted_at,client_answered,client_answered_at,notes,post_date,score,status,reason,message
02666a7bc86d,2026-07-19T15:59:01+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3635,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-19T14:11:41+00:00,6,слабый,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ищу монтажера

нужно монтировать видео: Говорящая голова
Ниша: Гражданство Румынии
Кейсы - обязательно! 

Пишите в лс сразу с реальными кейсами и прайсом!

Автор: @taymurazz"
d276ec70aacf,2026-07-19T19:08:35+00:00,-#вакансия #требуется #ищу #монтажер,https://t.me/Koteyka_Freelancer,https://t.me/Koteyka_Freelancer/7737,2000 ₽,-#вакансия #требуется #ищу #монтажер,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-19T17:59:02+00:00,16,горячий,видео + монтаж + вакансия,"-#вакансия #требуется #ищу #монтажер 

Ищу креативного видеомонтажёра для регулярной работы с короткими вертикальными роликами для экспертов и бизнеса

Нужен человек:
— технически опытный
— насмотренный  
— соблюдающий дедлайны 
— креативный

Оплата от 1 200 до 2 000 рублей за видео, в зависимости от сложности монтажа.

Перед началом работы нужно выполнить короткий тестовый фрагмент до 15 секунд

Буду оценивать как ты умеешь работать с текстом, вставками и материалами 

При отклике
— Пришлите пару работ из портфолио

@kotikovstudio"
dfc255d99db3,2026-07-20T11:46:35+00:00,Ищем видеомонтажёра (горизонтальный контент),https://t.me/editors_video,https://t.me/editors_video/903,,Ищем видеомонтажёра (горизонтальный контент),"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-20T09:30:14+00:00,13,горячий,видео + монтаж + вакансия,"Ищем видеомонтажёра (горизонтальный контент)

Ищем монтажёра для регулярной работы. Объём — 30+ роликов в месяц.

Формат видео:
 • Горизонтальные ролики
 • Длительность: 5-35 минут

Что даём на вход:
 • ТЗ
 • Пак материалов: видео, аудиодорожки

Задачи:
 • Динамичный монтаж

Условия:
 • Постоянный объём заказов
 • Долгосрочное сотрудничество
 • Готовность приступить к тестовому заданию

Поиск остановлен"
3f5949e8bb59,2026-07-20T11:46:35+00:00,🔥 СПЕЦИАЛИСТ ПО РЕКЛАМЕ В СОЦ СЕТЯХ🔥,https://t.me/freelancce,https://t.me/freelancce/15440,40000 ₽; 55000 ₽,🔥 СПЕЦИАЛИСТ ПО РЕКЛАМЕ В СОЦ СЕТЯХ🔥,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-20T10:00:02+00:00,8,норм,видео + монтаж + вакансия,"🔥 СПЕЦИАЛИСТ ПО РЕКЛАМЕ В СОЦ СЕТЯХ🔥

Мы команда специализирующаяся на поиске товаров-хитов и их продвижении через социальные сети. Мы находим продукты с высоким потенциалом, создаем под них цепляющий контент и масштабируем продажи с помощью органического и платного трафика.

🚀 Опыт не обязателен — мы обучаем. Важнее — системность, ответственность и желание расти.

📌 Ключевые обязанности:
— Разработка и запуск рекламных кампаний в соц сетях;
— Еженедельный анализ эффективности рекламных кампаний (оценка CPC, CTR, CR, ROMI);
— Подготовка отчетов по показателям рекламных кампаний;
— Тестирование новых гипотез и подходов для улучшения показателей;
— Взаимодействие с дизайнерами и копирайтерами для создания креативов.

✅ Требования:
— Базовое понимание, что такое реклама и как работают соц сети;
— Уверенное владение компьютером и интернет-сервисами (Google Таблицы, работа с файлами, мессенджеры);
— Готовность учиться: ежедневно осваивать новые инструменты и применять их на практике;
— Внимательность к деталям и способность работать с большим объемом информации.

Будет вашим преимуществом (но не обязательно):
— Опыт настройки и запуска рекламы;
— Навык монтажа видео в CapCut или аналогичных программах.

💰 Мы предлагаем:
— Полностью удаленный формат с гибким графиком;
— Оплачиваемая стажировка (40 000 ₽);
— После стажировки — оклад от 55 000 ₽ + премии за выполнение KPI (процент от прибыли с товаров);
— Полное бесплатное обучение с нуля под руководством опытного наставника.

🎯 Почему стоит присоединиться к нам прямо сейчас?
Представь: ты находишь товар, запускаешь рекламу и через несколько дней видишь, как растут продажи. Ты не просто выполняешь задачи — ты создаешь результат, который виден в цифрах.

Мы даем не просто работу, а востребованную профессию. Ты научишься:
— Находить тренды раньше других;
— Создавать контент, который ""залетает"" в рекомендации;
— Зарабатывать не фиксированную ставку, а столько, сколько приносят твои идеи.
Если ты готов учиться, пробовать и расти — мы ждем твоего отклика!

📩 Пишите: @vladimercy"
c329eecad6de,2026-07-20T11:46:35+00:00,🔥 СПЕЦИАЛИСТ ПО РЕКЛАМЕ В СОЦ СЕТЯХ🔥,https://t.me/udafrii,https://t.me/udafrii/14970,40000 ₽; 55000 ₽,🔥 СПЕЦИАЛИСТ ПО РЕКЛАМЕ В СОЦ СЕТЯХ🔥,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-20T10:00:02+00:00,8,норм,видео + монтаж + вакансия,"🔥 СПЕЦИАЛИСТ ПО РЕКЛАМЕ В СОЦ СЕТЯХ🔥

Мы команда специализирующаяся на поиске товаров-хитов и их продвижении через социальные сети. Мы находим продукты с высоким потенциалом, создаем под них цепляющий контент и масштабируем продажи с помощью органического и платного трафика.

🚀 Опыт не обязателен — мы обучаем. Важнее — системность, ответственность и желание расти.

📌 Ключевые обязанности:
— Разработка и запуск рекламных кампаний в соц сетях;
— Еженедельный анализ эффективности рекламных кампаний (оценка CPC, CTR, CR, ROMI);
— Подготовка отчетов по показателям рекламных кампаний;
— Тестирование новых гипотез и подходов для улучшения показателей;
— Взаимодействие с дизайнерами и копирайтерами для создания креативов.

✅ Требования:
— Базовое понимание, что такое реклама и как работают соц сети;
— Уверенное владение компьютером и интернет-сервисами (Google Таблицы, работа с файлами, мессенджеры);
— Готовность учиться: ежедневно осваивать новые инструменты и применять их на практике;
— Внимательность к деталям и способность работать с большим объемом информации.

Будет вашим преимуществом (но не обязательно):
— Опыт настройки и запуска рекламы;
— Навык монтажа видео в CapCut или аналогичных программах.

💰 Мы предлагаем:
— Полностью удаленный формат с гибким графиком;
— Оплачиваемая стажировка (40 000 ₽);
— После стажировки — оклад от 55 000 ₽ + премии за выполнение KPI (процент от прибыли с товаров);
— Полное бесплатное обучение с нуля под руководством опытного наставника.

🎯 Почему стоит присоединиться к нам прямо сейчас?
Представь: ты находишь товар, запускаешь рекламу и через несколько дней видишь, как растут продажи. Ты не просто выполняешь задачи — ты создаешь результат, который виден в цифрах.

Мы даем не просто работу, а востребованную профессию. Ты научишься:
— Находить тренды раньше других;
— Создавать контент, который ""залетает"" в рекомендации;
— Зарабатывать не фиксированную ставку, а столько, сколько приносят твои идеи.
Если ты готов учиться, пробовать и расти — мы ждем твоего отклика!

📩 Пишите: @vladimercy"
00ba4f61b266,2026-07-20T14:09:15+00:00,​#ищу #монтажер #видеомонтаж #reels #shorts,https://t.me/freelancce,https://t.me/freelancce/15442,,​#ищу #монтажер #видеомонтаж #reels #shorts,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-20T13:00:02+00:00,27,горячий,видео + монтаж + вакансия,"​#ищу #монтажер #видеомонтаж #reels #shorts

Монтажёр коротких видео (Instagram / Reels / TikTok)

Задачи:
— Смонтировать серию из 20 видео на старте (далее масштабирование до 30 / 60 / 90)
— Формат: короткие видео 30–90 секунд
— Презентационное видео проекта (1–1.5 минуты)
— Серия прогревочных видео (контент на 7 дней)
— Делать динамичный монтаж: удержание, ритм, акценты
— Добавлять субтитры, визуальные вставки, мемы (по смыслу)

Требования:
— Есть опыт работы с короткими видео (Reels / TikTok / Shorts)
— Понимаешь, как удерживать внимание с первых секунд
— Даю направление и ключевые смыслы
— От тебя: идеи, структура и видение, как это превратить в сильный ролик
— Важно: ты не просто монтируешь, а участвуешь в создании контента

Условия:
— Удалённая работа
— Гибкий формат (по задачам / пакетам видео)
— Работа в долгую (если сходимся — объём растёт)
— Оплата обсуждается (за видео / пакет)

Отклик:
Напиши в личку:

1. 3–5 примеров коротких видео
2. Ответ: как бы ты начал видео на тему «ИИ меняет рынок и многие уже опаздывают» (первые 5–10 секунд)

Контакт: @diVasilieva_Oladushek"
0c9c9adf86c5,2026-07-20T16:24:43+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3637,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-20T15:05:47+00:00,4,слабый,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ищем режиссера монтажа с опытом на коротких метрах для монтажа студенческого короткого метра. Хрон 16 минут, нужно просто склеить кадры. 
Будем подаваться на межнар кинофестивали.
Ставка договорная, но до 15 тысяч.
Логлайн:
Марина живёт в тумане из видео и вечной сонливости, пока жизнь проходит мимо. Миша — перфекционист, привыкший выбирать комфорт, — пытается устроить ей идеальное свидание, но Марина едва замечает его старания. После аварии в такси полиция просит их дождаться показаний, и тогда Марина в шутку предлагает сбежать. Миша неожиданно соглашается — впервые не просчитав последствия.
Кидайте портфолио @sofiyxz"
65b9fd32e540,2026-07-20T22:01:02+00:00,Вакансия. Ищу монтажера,https://t.me/editors_video,https://t.me/editors_video/904,,Вакансия. Ищу монтажера,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-20T19:52:17+00:00,11,норм,видео + монтаж + вакансия,"Вакансия. Ищу монтажера
Формат рилс: стильные сторителлинги + снятые b-roll кадры 
Оплата 2000/рилс
Объем: 15 видео в месяц

Важно: субтитры, моушн, саунддизайн 

Пишите в директ с вашими работами похожими на референсы. С пометкой: монтажсторител

Примеры:
https://www.instagram.com/reel/DYO7EA-qm7P/?igsh=cTg3cHNpcG14bjBm

https://www.instagram.com/reel/DUjpCJJEal_/?igsh=cjh6NXoxaTU1NWQx

https://www.instagram.com/reel/DZDqSZxNL13/?igsh=OXNxcDRrbmZudnd3

https://www.instagram.com/reel/DKkaqUOvDvm/?igsh=eWk3ODIxcXo4YmJs

@iamvecherskiy"
dd8ce0d86b18,2026-07-21T16:24:17+00:00,​AI-креатор / Режиссёр монтажа,https://t.me/udafrii,https://t.me/udafrii/14984,200000 ₽,​AI-креатор / Режиссёр монтажа,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-21T16:00:10+00:00,18,горячий,видео + монтаж + вакансия,"​AI-креатор / Режиссёр монтажа
З/П от 120 000 до 200 000 ₽, удалённо

Студия «Замескино» создаёт эмоциональные видеоролики премиального качества с помощью нейросетей и ищет специалиста, который сможет вести проекты под ключ.

Что предстоит делать:
– Разрабатывать концепции видеороликов
– Генерировать и анимировать изображения с помощью AI-инструментов
– Полностью монтировать ролики: от черновой сборки до финальной версии
– Работать с графикой, титрами, простой анимацией и обработкой кадров
– Подбирать музыку, синхронизировать звук и готовить финальный материал к сдаче

Ждут от вас:
– Опыт работы с Kling, Runway, Seedance и другими AI-сервисами
– Владение Midjourney или аналогами для генерации изображений
– Уверенный монтаж в Premiere Pro или DaVinci Resolve
– Навыки работы в After Effects и Photoshop
– Понимание драматургии, ритма и качественного звукового оформления
– Самостоятельность и умение доводить проекты до результата

Предлагаем от себя:
– Доход от 120 000 до 200 000 ₽
– Полностью удалённый формат работы
– Свободный график
– Сдельную оплату за каждый ролик
– Быстрые выплаты и полную творческую свободу

Откликнуться: @malab_kld. Начните со слов «Мне нравится идея, хочу пообщаться» + 3 лучшие работы (обязательно ролик с нейрогенерацией): задача, роль, инструменты, результат.

#видеомонтажер #от150до200к #удаленно"
d3ee10c9662b,2026-07-21T16:24:17+00:00,​🎮 AI-креатор (Mirage) — генерация геймплейных видео,https://t.me/freelancce,https://t.me/freelancce/15453,,​🎮 AI-креатор (Mirage) — генерация геймплейных видео,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-21T14:00:13+00:00,14,горячий,видео + монтаж + вакансия,"​🎮 AI-креатор (Mirage) — генерация геймплейных видео
📍 Удалённо
💰 Оплата обсуждается индивидуально
Ищем AI-креатора для регулярного создания геймплейных видеороликов в Mirage — генеративном AI-движке, создающем игровые миры в реальном времени.
Что предстоит делать:
• Ежедневно генерировать геймплейные видео в Mirage и других AI-инструментах по брифам и референсам;
• Создавать несколько вариаций роликов для A/B-тестирования;
• Отбирать лучшие генерации и выполнять базовый монтаж;
• Подготавливать видео под TikTok, Reels и Shorts.
Что важно:
• Реальный опыт работы с Mirage (обязательно);
• Портфолио с примерами геймплейных AI-видео;
• Понимание динамики коротких роликов, сильных хуков и удержания внимания;
• Умение стабильно выполнять ежедневный объём задач.
Будет плюсом:
• Опыт работы с Kling, Runway, Genie и другими AI-видео / world-model инструментами;
• Навыки базового монтажа.
Формат работы:
✅ Полностью удалённо;
✅ Регулярная ежедневная загрузка;
✅ Объём, ставка и условия обсуждаются индивидуально.
📩 Для отклика отправьте:
• 2–3 примера геймплейных роликов, созданных в Mirage и других AI-инструментах;
• сколько роликов в день комфортно можете выполнять.
⚠️ Отклики без портфолио не рассматриваются.
Контакт: @manager_vioflowers"
5f057c721658,2026-07-21T16:24:17+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3644,200000 ₽,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-21T16:12:21+00:00,14,горячий,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
​AI-креатор / Режиссёр монтажа
З/П от 120 000 до 200 000 ₽, удалённо

Студия «Замескино» создаёт эмоциональные видеоролики премиального качества с помощью нейросетей и ищет специалиста, который сможет вести проекты под ключ.

Что предстоит делать:
– Разрабатывать концепции видеороликов
– Генерировать и анимировать изображения с помощью AI-инструментов
– Полностью монтировать ролики: от черновой сборки до финальной версии
– Работать с графикой, титрами, простой анимацией и обработкой кадров
– Подбирать музыку, синхронизировать звук и готовить финальный материал к сдаче

Ждут от вас:
– Опыт работы с Kling, Runway, Seedance и другими AI-сервисами
– Владение Midjourney или аналогами для генерации изображений
– Уверенный монтаж в Premiere Pro или DaVinci Resolve
– Навыки работы в After Effects и Photoshop
– Понимание драматургии, ритма и качественного звукового оформления
– Самостоятельность и умение доводить проекты до результата

Предлагаем от себя:
– Доход от 120 000 до 200 000 ₽
– Полностью удалённый формат работы
– Свободный график
– Сдельную оплату за каждый ролик
– Быстрые выплаты и полную творческую свободу

Откликнуться: @malab_kld. Начните со слов «Мне нравится идея, хочу пообщаться» + 3 лучшие работы (обязательно ролик с нейрогенерацией): задача, роль, инструменты, результат.

 #от150до200к"
34a6ceee53b6,2026-07-21T16:24:17+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3643,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-21T15:01:03+00:00,9,норм,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ищу видеомонтажера на простую задачу, сделать нужно в Ae, оплата 1.5к рублей за одно видео, просто анимация субтитров, пишите с портфолио

Автор: @fpdream"
c5c94d702594,2026-07-21T16:24:17+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3642,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-21T14:27:22+00:00,6,слабый,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
Ищу монтажера на конкретные видео. Нужно будет сделать 4-5 таких видео (тематика покер: фишки, карты, покерные столы) 

Сразу просьба присылать примеры таких же видео, как вы их сделали 

Пример https://www.instagram.com/reel/DXmKuugiMho/?igsh=bDNtbmR0dDdrYnl6 сделать по монтажу точь в точь только с покером 

Ещё пример https://www.instagram.com/reel/DZng4D3obei/?igsh=eWw2aDNsZjh4aW5i

Контакт @TimaVVS"
001b7211723d,2026-07-21T16:24:17+00:00,Ищу монтажера на конкретные видео. Нужно будет сделать 4-5 таких видео (тематика покер:...,https://t.me/editors_video,https://t.me/editors_video/905,,Ищу монтажера на конкретные видео. Нужно будет сделать 4-5 таких видео (тематика покер:...,"Здравствуйте! Готов взять монтаж Reels/Shorts/TikTok.

Делаю динамичный монтаж, субтитры, акценты, темп и упаковку под удержание. Особенно хорошо захожу в экспертные рилсы.

Портфолио: https://t.me/workinonlybusiness

Могу сделать платный тестовый ролик, чтобы вы сразу увидели уровень. Куда удобнее прислать ТЗ?",not_contacted,,no,,,2026-07-21T14:27:22+00:00,5,слабый,видео + монтаж + вакансия,"Ищу монтажера на конкретные видео. Нужно будет сделать 4-5 таких видео (тематика покер: фишки, карты, покерные столы) 

Сразу просьба присылать примеры таких же видео, как вы их сделали 

Пример https://www.instagram.com/reel/DXmKuugiMho/?igsh=bDNtbmR0dDdrYnl6 сделать по монтажу точь в точь только с покером 

Ещё пример https://www.instagram.com/reel/DZng4D3obei/?igsh=eWw2aDNsZjh4aW5i

Контакт @TimaVVS"
0c86cd9cd7a1,2026-07-22T11:10:52+00:00,Вакансия взята из нашего бота,https://t.me/montage_job,https://t.me/montage_job/745,,Вакансия взята из нашего бота,"Здравствуйте! Прочитал вакансию.

Понял, что нужен монтаж для проект: Reels/Shorts/TikTok.

По задаче вижу главное: Требования:

Могу закрыть по монтажу: хуки, CapCut.

Портфолио: https://t.me/workinonlybusiness

Если формат подходит, пришлите ТЗ и пример роликов, на которые ориентироваться.",not_contacted,,no,,,2026-07-22T11:06:43+00:00,17,горячий,видео + монтаж + вакансия,"Вакансия взята из нашего бота
Ежедневно в бот приходит от 150 предложений о работе
В боте доступны 🟢 Премиум вакансии

🔥 Вакансия V16330
#короткийформат
Предварительная оценка вакансии:
🟡 Приемлемая

Контентмейкер / UGC & AI Creator для TikTok, Reels, Shorts.

Ищут специалиста, который живёт в TikTok, Reels и Shorts, чувствует тренды и умеет делать ролики для рекомендаций.

Задачи:
— быстро собирать вертикальные видео для продвижения AI-приложений;
— делать 5 роликов в день;
— уникализировать одно крео в сетку постов;
— тестировать хуки;
— кросс-постить в TikTok / Reels / Shorts.

Требования:
— уверенный монтаж в CapCut;
— понимание трендов;
— опыт с AI-инструментами: Kling, Midjourney, Sora;
— базовый английский.

Условия:
— удалённая работа;
— гибкий график;
— готовые сценарии и AI-доступы;
— оклад + бонус за вирусные ролики;
— есть тестовое.

Для отклика нужно отправить портфолио и пару слов о себе.

📞 Контакт: https://t.me/yanina0108

В боте собрано более 870 источников с вакансиями для контент-мейкера"
9f2181d5c5a2,2026-07-22T14:57:51+00:00,Вакансия взята из нашего бота,https://t.me/montage_job,https://t.me/montage_job/747,,Вакансия взята из нашего бота,"We need to output a short reply 3-5 short sentences, greeting, relevant reply, portfolio link, offer to discuss details. No analysis, no invented experience or skills. Must not mention software unless needed. Must be as ordinary human. Must not summarize vacancy. Just write greeting, short relevant response, portfolio link, suggestion to discuss details. 3-5 sentences.

We need to produce only the ready message.

Let's craft:

""Привет! Я вижу, ищущий монтажер для коротких видео в мягкой нише. Моя ссылка на портфолио: https://t.me/workinonlybusiness Жду обсудить детали. Давайте поговорим!""

That's 4 sentences? Let's count: ""Привет!"" (1) ""Я вижу, ищущий монтажер для коротких видео в мягкой нише."" (2) ""Моя ссылка на портфолио: https://t.me/workinonlybusiness"" (3) ""Жду обсудить детали."" (4) ""Давайте поговорим!"" (5). That's 5 sentences, good. It's okay.

Make sure it's greeting, short relevant reply, portfolio link,",not_contacted,,no,,,2026-07-22T14:07:43+00:00,21,горячий,видео + монтаж + вакансия,"Вакансия взята из нашего бота
Ежедневно в бот приходит от 150 предложений о работе
В боте доступны 🟢 Премиум вакансии

🔥 Вакансия V16377
#короткийформат
Предварительная оценка вакансии:
🟡 Приемлемая

Ищем монтажера Reels/Shorts в мягкую нишу: психология / метафизика.

Развиваем направление коротких вертикальных видео и ищем монтажера, который умеет цеплять внимание с первых секунд и упаковывать экспертный контент в динамичные ролики.

Что нужно делать:
— монтировать Reels/Shorts/TikTok из исходников;
— делать динамичный монтаж: зумы, перебивки, смена кадров, с сохранением атмосферы мягкой ниши;
— накладывать качественные, читабельные субтитры без грамматических ошибок;
— добавлять SFX, фоновую музыку и легкую графику/плашки;
— делать цветокоррекцию и базовую работу со звуком: чистка пауз, вздохов.

Требования:
— опыт монтажа вертикальных видео, портфолио обязательно;
— понимание трендов и алгоритмов Reels/Shorts;
— способность повторить и адаптировать стиль монтажа проекта, примеры роликов закреплены в чате откликов;
— умение работать со смыслом: выделять главное из речи спикера, а не просто резать видео;
— высокая скорость работы и соблюдение дедлайнов;
— насмотренность и опыт в мягкой нише: психология / метафизика или инфобизнес — большой плюс.

Условия:
— удаленная работа;
— гибкий график;
— оплата поштучно за ролик или фикс, готовы обсуждать ставки.

📞 Контакт: https://t.me/elcoyot0

В боте собрано более 870 источников с вакансиями для контент-мейкера"
6dfa20867d2c,2026-07-22T16:21:00+00:00,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,https://t.me/Panteon_WORK,https://t.me/Panteon_WORK/3646,,#Вакансия #ᴘᴀɴᴛᴇᴏɴ,"User Safety: safe

Портфолио: https://t.me/workinonlybusiness",not_contacted,,no,,,2026-07-22T15:27:25+00:00,9,норм,видео + монтаж + вакансия,"#Вакансия #ᴘᴀɴᴛᴇᴏɴ 
всем привет, ищу монтажера с опытом для своего проекта в ТТ

нужно монтировать ролики 60 сек по выстроенному лору и сюжету, также необходимы средние навыки в нейронках для создания самих видео для монтажа по сюжету

буду рад рассказать более подробно в лс, не хочу много места занимать в этом чатике, всем спасибо за внимание

Автор: @destorion12"
ca18c3fd96f9,2026-07-22T17:32:17+00:00,Ищем AI Content Creator / Reels-мейкера на постоянную работу,https://t.me/vacancysmm,https://t.me/vacancysmm/16665,,Ищем AI Content Creator / Reels-мейкера на постоянную работу,"????????????! ????????? ?????????? ??? ???? ????????. ?????? ?????????, ? ?????????? ?????? ? ????????? ? ???????. ????? ???????? ?????? ? ?????? ??????.

?????????: https://t.me/workinonlybusiness",not_contacted,,no,,,2026-07-22T07:17:28+00:00,18,горячий,видео + монтаж + вакансия,"Ищем AI Content Creator / Reels-мейкера на постоянную работу

Мы занимаемся разработкой онлайн-казино и букмекерских платформ (iGaming B2B).
Ищем человека, который сможет на постоянной основе создавать короткие вертикальные видео для Instagram Reels, TikTok и YouTube Shorts.

Что нужно делать:
Придумывать идеи и сценарии для роликов.
Делать монтаж.
Добавлять озвучку и субтитры.
Подготавливать две версии каждого ролика:
на русском языке;
на английском языке.

Важно: графика и видеоряд могут быть одинаковыми, меняются только озвучка, текст и субтитры.
Объем работы:
30 уникальных роликов в месяц.
Для каждого ролика необходимо сделать русскую и английскую версии.
Итого — 60 готовых видео в месяц.

Тематика:
Разработка онлайн-казино
Разработка букмекерских платформ
Разработка криптоказино
White Label
Разработка и запуск iGaming-проектов

При отклике обязательно укажите:
Стоимость работы за месяц или за одно видео на 2х языках.
Примеры ваших лучших Reels/Shorts.
Какими AI-инструментами пользуетесь.
Есть ли опыт создания контента для B2B, IT или iGaming.

По всем вопросам обращаться ТГ - @thebet_tech"
